county_name,precinct_name,office_title,candidate_ballot_name,yes_votes,no_votes,,
Benton,FRISTOE/ALEXANDER,State Senator - District 28,Sandy Crawford,857,,,
Benton,ABSENTEE,State Senator - District 28,Sandy Crawford,770,,,
Benton,COLE,State Senator - District 28,Joe Poor,170,,,
Benton,WILLIAMS,State Senator - District 28,Joe Poor,200,,,
Benton,LINDSEY,State Senator - District 28,Joe Poor,480,,,
Benton,WHITE,State Senator - District 28,Joe Poor,125,,,
Benton,UNION,State Senator - District 28,Joe Poor,110,,,
Benton,TOM,State Senator - District 28,Joe Poor,298,,,
Benton,FRISTOE/ALEXANDER,State Senator - District 28,Joe Poor,318,,,
Benton,ABSENTEE,State Senator - District 28,Joe Poor,326,,,
Benton,COLE,State Representative - District 57,Rodger L. Reedy,243,,,
Benton,WILLIAMS,State Representative - District 57,Rodger L. Reedy,1130,,,
Benton,LINDSEY,State Representative - District 57,Rodger L. Reedy,562,,,
Benton,WHITE,State Representative - District 57,Rodger L. Reedy,726,,,
Benton,FRISTOE/ALEXANDER,State Representative - District 57,Rodger L. Reedy,0,,,
Benton,ABSENTEE,State Representative - District 57,Rodger L. Reedy,305,,,
Benton,COLE,State Representative - District 57,Joan Shores,47,,,
Benton,WILLIAMS,State Representative - District 57,Joan Shores,179,,,
Benton,LINDSEY,State Representative - District 57,Joan Shores,199,,,
Benton,WHITE,State Representative - District 57,Joan Shores,119,,,
Benton,FRISTOE/ALEXANDER,State Representative - District 57,Joan Shores,0,,,
Benton,ABSENTEE,State Representative - District 57,Joan Shores,69,,,
Benton,COLE,State Representative - District 125,Warren D. Love,248,,,
Benton,LINDSEY,State Representative - District 125,Warren D. Love,522,,,
Benton,UNION,State Representative - District 125,Warren D. Love,405,,,
Benton,TOM,State Representative - District 125,Warren D. Love,561,,,
Benton,FRISTOE/ALEXANDER,State Representative - District 125,Warren D. Love,728,,,
Benton,ABSENTEE,State Representative - District 125,Warren D. Love,446,,,
Benton,COLE,State Representative - District 125,Chase Crawford,137,,,
Benton,LINDSEY,State Representative - District 125,Chase Crawford,387,,,
Benton,UNION,State Representative - District 125,Chase Crawford,161,,,
Benton,TOM,State Representative - District 125,Chase Crawford,368,,,
Benton,FRISTOE/ALEXANDER,State Representative - District 125,Chase Crawford,464,,,
Benton,ABSENTEE,State Representative - District 125,Chase Crawford,285,,,
Benton,COLE,Constitutional Amendment No. 1,,405,272,,
Benton,WILLIAMS,Constitutional Amendment No. 1,,649,640,,
Benton,LINDSEY,Constitutional Amendment No. 1,,1055,594,,
Benton,WHITE,Constitutional Amendment No. 1,,420,419,,
Benton,UNION,Constitutional Amendment No. 1,,313,248,,
Benton,TOM,Constitutional Amendment No. 1,,614,314,,
Benton,FRISTOE/ALEXANDER,Constitutional Amendment No. 1,,689,482,,
Benton,ABSENTEE,Constitutional Amendment No. 1,,690,381,,
Bollinger,PATTON,State Representative - District 145,Rick Francis,566,,,
Bollinger,SEDGEWICKVILLE,State Representative - District 145,Rick Francis,426,,,
Bollinger,HURRICANE,State Representative - District 145,Rick Francis,245,,,
Bollinger,SCOPUS,State Representative - District 145,Rick Francis,302,,,
Bollinger,MARBLE HILL #2,State Representative - District 145,Rick Francis,1425,,,
Bollinger,SITZE,State Representative - District 145,Rick Francis,230,,,
Bollinger,ZALMA,State Representative - District 145,Rick Francis,355,,,
Bollinger,ABSENTEE,State Representative - District 145,Rick Francis,223,,,
Bollinger,DRUM,State Representative - District 145,Rick Francis,284,,,
Bollinger,PATTON,State Representative - District 145,Ronald G. Pember,98,,,
Bollinger,SEDGEWICKVILLE,State Representative - District 145,Ronald G. Pember,71,,,
Bollinger,HURRICANE,State Representative - District 145,Ronald G. Pember,45,,,
Bollinger,SCOPUS,State Representative - District 145,Ronald G. Pember,56,,,
Bollinger,MARBLE HILL #2,State Representative - District 145,Ronald G. Pember,211,,,
Bollinger,SITZE,State Representative - District 145,Ronald G. Pember,43,,,
Bollinger,ZALMA,State Representative - District 145,Ronald G. Pember,66,,,
Bollinger,ABSENTEE,State Representative - District 145,Ronald G. Pember,54,,,
Bollinger,DRUM,State Representative - District 145,Ronald G. Pember,34,,,
Bollinger,PATTON,Constitutional Amendment No. 1,,273,384,,
Bollinger,SEDGEWICKVILLE,Constitutional Amendment No. 1,,231,262,,
Bollinger,HURRICANE,Constitutional Amendment No. 1,,122,160,,
Bollinger,SCOPUS,Constitutional Amendment No. 1,,156,198,,
Bollinger,MARBLE HILL #2,Constitutional Amendment No. 1,,670,927,,
Bollinger,SITZE,Constitutional Amendment No. 1,,117,152,,
Bollinger,ZALMA,Constitutional Amendment No. 1,,184,236,,
Bollinger,ABSENTEE,Constitutional Amendment No. 1,,130,128,,
Bollinger,DRUM,Constitutional Amendment No. 1,,111,205,,
Boone,3A & 3G & 3L,State Representative - District 44,Cheri Toalson Reisch,347,,,
Boone,3B,State Representative - District 44,Cheri Toalson Reisch,155,,,
Boone,3C,State Representative - District 44,Cheri Toalson Reisch,287,,,
Boone,3E & 3H,State Representative - District 44,Cheri Toalson Reisch,405,,,
Boone,3F,State Representative - District 44,Cheri Toalson Reisch,455,,,
Boone,3I &3J,State Representative - District 44,Cheri Toalson Reisch,405,,,
Boone,3M & 6J,State Representative - District 44,Cheri Toalson Reisch,136,,,
Boone,3N & 41,State Representative - District 44,Cheri Toalson Reisch,423,,,
Boone,8,State Representative - District 44,Cheri Toalson Reisch,735,,,
Boone,09 & 11,State Representative - District 44,Cheri Toalson Reisch,845,,,
Boone,10 & 12,State Representative - District 44,Cheri Toalson Reisch,679,,,
Boone,15 & 40,State Representative - District 44,Cheri Toalson Reisch,45,,,
Boone,16,State Representative - District 44,Cheri Toalson Reisch,698,,,
Boone,17,State Representative - District 44,Cheri Toalson Reisch,596,,,
Boone,23,State Representative - District 44,Cheri Toalson Reisch,287,,,
Boone,24 & 33,State Representative - District 44,Cheri Toalson Reisch,734,,,
Boone,25 & 34,State Representative - District 44,Cheri Toalson Reisch,101,,,
Boone,39,State Representative - District 44,Cheri Toalson Reisch,750,,,
Boone,FEDERAL/STATE,State Representative - District 44,Cheri Toalson Reisch,0,,,
Boone,CENTRAL,State Representative - District 44,Cheri Toalson Reisch,57,,,
Boone,3A & 3G & 3L,State Representative - District 44,Maren Bell Jones,493,,,
Boone,3B,State Representative - District 44,Maren Bell Jones,428,,,
Boone,3C,State Representative - District 44,Maren Bell Jones,549,,,
Boone,3E & 3H,State Representative - District 44,Maren Bell Jones,548,,,
Boone,3F,State Representative - District 44,Maren Bell Jones,588,,,
Boone,3I &3J,State Representative - District 44,Maren Bell Jones,405,,,
Boone,3M & 6J,State Representative - District 44,Maren Bell Jones,185,,,
Boone,3N & 41,State Representative - District 44,Maren Bell Jones,491,,,
Boone,8,State Representative - District 44,Maren Bell Jones,263,,,
Boone,09 & 11,State Representative - District 44,Maren Bell Jones,274,,,
Boone,10 & 12,State Representative - District 44,Maren Bell Jones,238,,,
Boone,15 & 40,State Representative - District 44,Maren Bell Jones,30,,,
Boone,16,State Representative - District 44,Maren Bell Jones,286,,,
Boone,17,State Representative - District 44,Maren Bell Jones,363,,,
Boone,23,State Representative - District 44,Maren Bell Jones,298,,,
Boone,24 & 33,State Representative - District 44,Maren Bell Jones,564,,,
Boone,25 & 34,State Representative - District 44,Maren Bell Jones,50,,,
Boone,39,State Representative - District 44,Maren Bell Jones,263,,,
Boone,FEDERAL/STATE,State Representative - District 44,Maren Bell Jones,0,,,
Boone,CENTRAL,State Representative - District 44,Maren Bell Jones,76,,,
Boone,1A,State Representative - District 45,Kip Kendrick,365,,,
Boone,1B,State Representative - District 45,Kip Kendrick,200,,,
Boone,1C & 1G,State Representative - District 45,Kip Kendrick,0,,,
Boone,1D,State Representative - District 45,Kip Kendrick,478,,,
Boone,1E & 6B,State Representative - District 45,Kip Kendrick,624,,,
Boone,1I & 6F,State Representative - District 45,Kip Kendrick,587,,,
Boone,1M,State Representative - District 45,Kip Kendrick,566,,,
Boone,2A & 2G,State Representative - District 45,Kip Kendrick,919,,,
Boone,2B & 2J,State Representative - District 45,Kip Kendrick,776,,,
Boone,2C & 2F,State Representative - District 45,Kip Kendrick,891,,,
Boone,2H,State Representative - District 45,Kip Kendrick,720,,,
Boone,2I,State Representative - District 45,Kip Kendrick,755,,,
Boone,3A & 3G & 3L,State Representative - District 45,Kip Kendrick,319,,,
Boone,3D,State Representative - District 45,Kip Kendrick,887,,,
Boone,3E & 3H,State Representative - District 45,Kip Kendrick,14,,,
Boone,4F & 4I & 5A,State Representative - District 45,Kip Kendrick,93,,,
Boone,6A & 6L,State Representative - District 45,Kip Kendrick,572,,,
Boone,6C & 6H,State Representative - District 45,Kip Kendrick,137,,,
Boone,22 & 45,State Representative - District 45,Kip Kendrick,308,,,
Boone,FEDERAL/STATE,State Representative - District 45,Kip Kendrick,0,,,
Boone,CENTRAL,State Representative - District 45,Kip Kendrick,212,,,
Boone,1C & 1G,State Representative - District 46,Cathy D. Richards,203,,,
Boone,1D,State Representative - District 46,Cathy D. Richards,9,,,
Boone,1I & 6F,State Representative - District 46,Cathy D. Richards,2,,,
Boone,4A & 4J,State Representative - District 46,Cathy D. Richards,414,,,
Boone,4C & 4D,State Representative - District 46,Cathy D. Richards,281,,,
Boone,4E,State Representative - District 46,Cathy D. Richards,299,,,
Boone,4F & 4I & 5A,State Representative - District 46,Cathy D. Richards,199,,,
Boone,4G,State Representative - District 46,Cathy D. Richards,393,,,
Boone,4H & 4N,State Representative - District 46,Cathy D. Richards,405,,,
Boone,4K & 4M & 37,State Representative - District 46,Cathy D. Richards,538,,,
Boone,5C & 5H,State Representative - District 46,Cathy D. Richards,520,,,
Boone,5D & 5G & 5M,State Representative - District 46,Cathy D. Richards,346,,,
Boone,5E & 5P,State Representative - District 46,Cathy D. Richards,589,,,
Boone,5F,State Representative - District 46,Cathy D. Richards,526,,,
Boone,5I & 5J,State Representative - District 46,Cathy D. Richards,591,,,
Boone,5N & 36 & 44,State Representative - District 46,Cathy D. Richards,116,,,
Boone,6A & 6L,State Representative - District 46,Cathy D. Richards,20,,,
Boone,6E & 6I,State Representative - District 46,Cathy D. Richards,217,,,
Boone,6G,State Representative - District 46,Cathy D. Richards,220,,,
Boone,FEDERAL/STATE,State Representative - District 46,Cathy D. Richards,0,,,
Boone,CENTRAL,State Representative - District 46,Cathy D. Richards,66,,,
Boone,1C & 1G,State Representative - District 46,Martha Stevens,1184,,,
Boone,1D,State Representative - District 46,Martha Stevens,50,,,
Boone,1I & 6F,State Representative - District 46,Martha Stevens,16,,,
Boone,4A & 4J,State Representative - District 46,Martha Stevens,865,,,
Boone,4C & 4D,State Representative - District 46,Martha Stevens,1008,,,
Boone,4E,State Representative - District 46,Martha Stevens,839,,,
Boone,4F & 4I & 5A,State Representative - District 46,Martha Stevens,865,,,
Boone,4G,State Representative - District 46,Martha Stevens,546,,,
Boone,4H & 4N,State Representative - District 46,Martha Stevens,709,,,
Boone,4K & 4M & 37,State Representative - District 46,Martha Stevens,599,,,
Boone,5C & 5H,State Representative - District 46,Martha Stevens,984,,,
Boone,5D & 5G & 5M,State Representative - District 46,Martha Stevens,281,,,
Boone,5E & 5P,State Representative - District 46,Martha Stevens,522,,,
Boone,5F,State Representative - District 46,Martha Stevens,647,,,
Boone,5I & 5J,State Representative - District 46,Martha Stevens,861,,,
Boone,5N & 36 & 44,State Representative - District 46,Martha Stevens,115,,,
Boone,6A & 6L,State Representative - District 46,Martha Stevens,74,,,
Boone,6E & 6I,State Representative - District 46,Martha Stevens,617,,,
Boone,6G,State Representative - District 46,Martha Stevens,585,,,
Boone,FEDERAL/STATE,State Representative - District 46,Martha Stevens,0,,,
Boone,CENTRAL,State Representative - District 46,Martha Stevens,181,,,
Boone,1C & 1G,State Representative - District 46,William (Bill) Hastings,39,,,
Boone,1D,State Representative - District 46,William (Bill) Hastings,3,,,
Boone,1I & 6F,State Representative - District 46,William (Bill) Hastings,2,,,
Boone,4A & 4J,State Representative - District 46,William (Bill) Hastings,22,,,
Boone,4C & 4D,State Representative - District 46,William (Bill) Hastings,23,,,
Boone,4E,State Representative - District 46,William (Bill) Hastings,21,,,
Boone,4F & 4I & 5A,State Representative - District 46,William (Bill) Hastings,12,,,
Boone,4G,State Representative - District 46,William (Bill) Hastings,9,,,
Boone,4H & 4N,State Representative - District 46,William (Bill) Hastings,8,,,
Boone,4K & 4M & 37,State Representative - District 46,William (Bill) Hastings,17,,,
Boone,5C & 5H,State Representative - District 46,William (Bill) Hastings,28,,,
Boone,5D & 5G & 5M,State Representative - District 46,William (Bill) Hastings,3,,,
Boone,5E & 5P,State Representative - District 46,William (Bill) Hastings,12,,,
Boone,5F,State Representative - District 46,William (Bill) Hastings,15,,,
Boone,5I & 5J,State Representative - District 46,William (Bill) Hastings,31,,,
Boone,5N & 36 & 44,State Representative - District 46,William (Bill) Hastings,3,,,
Boone,6A & 6L,State Representative - District 46,William (Bill) Hastings,2,,,
Boone,6E & 6I,State Representative - District 46,William (Bill) Hastings,15,,,
Boone,6G,State Representative - District 46,William (Bill) Hastings,17,,,
Boone,FEDERAL/STATE,State Representative - District 46,William (Bill) Hastings,0,,,
Boone,CENTRAL,State Representative - District 46,William (Bill) Hastings,6,,,
Boone,1C & 1G,State Representative - District 47,Charles (Chuck) Basye,0,,,
Boone,1F & 1J & 1L,State Representative - District 47,Charles (Chuck) Basye,202,,,
Boone,1K & 2K,State Representative - District 47,Charles (Chuck) Basye,624,,,
Boone,2D,State Representative - District 47,Charles (Chuck) Basye,502,,,
Boone,2I,State Representative - District 47,Charles (Chuck) Basye,6,,,
Boone,2L & 20,State Representative - District 47,Charles (Chuck) Basye,464,,,
Boone,4B,State Representative - District 47,Charles (Chuck) Basye,608,,,
Boone,4K & 4M & 37,State Representative - District 47,Charles (Chuck) Basye,458,,,
Boone,4L,State Representative - District 47,Charles (Chuck) Basye,480,,,
Boone,5E & 5P,State Representative - District 47,Charles (Chuck) Basye,66,,,
Boone,5K,State Representative - District 47,Charles (Chuck) Basye,30,,,
Boone,5N & 36 & 44,State Representative - District 47,Charles (Chuck) Basye,117,,,
Boone,7,State Representative - District 47,Charles (Chuck) Basye,877,,,
Boone,15 & 40,State Representative - District 47,Charles (Chuck) Basye,735,,,
Boone,18 & 19,State Representative - District 47,Charles (Chuck) Basye,651,,,
Boone,21,State Representative - District 47,Charles (Chuck) Basye,345,,,
Boone,22 & 45,State Representative - District 47,Charles (Chuck) Basye,292,,,
Boone,38,State Representative - District 47,Charles (Chuck) Basye,676,,,
Boone,FEDERAL/STATE,State Representative - District 47,Charles (Chuck) Basye,0,,,
Boone,CENTRAL,State Representative - District 47,Charles (Chuck) Basye,64,,,
Boone,1C & 1G,State Representative - District 47,Adrian Plank,1,,,
Boone,1F & 1J & 1L,State Representative - District 47,Adrian Plank,639,,,
Boone,1K & 2K,State Representative - District 47,Adrian Plank,644,,,
Boone,2D,State Representative - District 47,Adrian Plank,628,,,
Boone,2I,State Representative - District 47,Adrian Plank,20,,,
Boone,2L & 20,State Representative - District 47,Adrian Plank,347,,,
Boone,4B,State Representative - District 47,Adrian Plank,516,,,
Boone,4K & 4M & 37,State Representative - District 47,Adrian Plank,382,,,
Boone,4L,State Representative - District 47,Adrian Plank,492,,,
Boone,5E & 5P,State Representative - District 47,Adrian Plank,47,,,
Boone,5K,State Representative - District 47,Adrian Plank,5,,,
Boone,5N & 36 & 44,State Representative - District 47,Adrian Plank,190,,,
Boone,7,State Representative - District 47,Adrian Plank,375,,,
Boone,15 & 40,State Representative - District 47,Adrian Plank,421,,,
Boone,18 & 19,State Representative - District 47,Adrian Plank,321,,,
Boone,21,State Representative - District 47,Adrian Plank,435,,,
Boone,22 & 45,State Representative - District 47,Adrian Plank,302,,,
Boone,38,State Representative - District 47,Adrian Plank,453,,,
Boone,FEDERAL/STATE,State Representative - District 47,Adrian Plank,0,,,
Boone,CENTRAL,State Representative - District 47,Adrian Plank,68,,,
Boone,3E & 3H,State Representative - District 50,Sara Walsh,65,,,
Boone,3M & 6J,State Representative - District 50,Sara Walsh,659,,,
Boone,5B,State Representative - District 50,Sara Walsh,370,,,
Boone,5D & 5G & 5M,State Representative - District 50,Sara Walsh,345,,,
Boone,5K,State Representative - District 50,Sara Walsh,600,,,
Boone,5N & 36 & 44,State Representative - District 50,Sara Walsh,512,,,
Boone,6C & 6H,State Representative - District 50,Sara Walsh,348,,,
Boone,6D & 6K & 6M,State Representative - District 50,Sara Walsh,590,,,
Boone,25 & 34,State Representative - District 50,Sara Walsh,475,,,
Boone,26,State Representative - District 50,Sara Walsh,525,,,
Boone,27,State Representative - District 50,Sara Walsh,605,,,
Boone,28 & 29,State Representative - District 50,Sara Walsh,559,,,
Boone,30 & 43,State Representative - District 50,Sara Walsh,899,,,
Boone,31 & 32,State Representative - District 50,Sara Walsh,989,,,
Boone,35 & 42,State Representative - District 50,Sara Walsh,885,,,
Boone,FEDERAL/STATE,State Representative - District 50,Sara Walsh,1,,,
Boone,CENTRAL,State Representative - District 50,Sara Walsh,79,,,
Boone,3E & 3H,State Representative - District 50,Michela Skelton,55,,,
Boone,3M & 6J,State Representative - District 50,Michela Skelton,389,,,
Boone,5B,State Representative - District 50,Michela Skelton,345,,,
Boone,5D & 5G & 5M,State Representative - District 50,Michela Skelton,414,,,
Boone,5K,State Representative - District 50,Michela Skelton,383,,,
Boone,5N & 36 & 44,State Representative - District 50,Michela Skelton,379,,,
Boone,6C & 6H,State Representative - District 50,Michela Skelton,599,,,
Boone,6D & 6K & 6M,State Representative - District 50,Michela Skelton,870,,,
Boone,25 & 34,State Representative - District 50,Michela Skelton,452,,,
Boone,26,State Representative - District 50,Michela Skelton,463,,,
